RH	TEMP	WINDSPEED	ELAPSEDTIME 
%	degC	cm/s	ms     
0.0000  14.00  1925.265625  852929.00
0.0000  14.00  1842.746093  853039.00
0.0000  14.00  1911.488281  853149.00
0.0000  14.00  1925.265625  853259.00
0.0000  14.00  1939.054687  853369.00
0.0000  14.00  2273.183593  853479.00
0.0000  14.00  1966.664062  853590.00
0.0000  14.00  1939.054687  853699.00
0.0000  14.00  1980.488281  853810.00
0.0000  14.00  1966.664062  853919.00
0.0000  14.00  1980.488281  854030.00
0.0000  14.00  1925.265625  854139.00
0.0000  14.00  1925.265625  854250.00
0.0000  14.00  1925.265625  854360.00
0.0000  14.00  1870.210937  854470.00
0.0000  14.00  2273.183593  854580.00
0.0000  14.00  1925.265625  854690.00
0.0000  14.00  1883.960937  854800.00
0.0000  14.00  1801.628906  854910.00
0.0000  14.00  1925.265625  855020.00
0.0000  14.00  2133.214843  855131.00
0.0000  14.00  1870.210937  855240.00
0.0000  14.00  1787.945312  855351.00
0.0000  14.00  2175.097656  855460.00
0.0000  14.00  1746.953125  855571.00
0.0000  14.00  1829.031250  855681.00
0.0000  14.00  1746.953125  855791.00
0.0000  14.00  1829.031250  855901.00
0.0000  14.00  1746.953125  856011.00
0.0000  14.00  1829.031250  856121.00
0.0000  14.00  1787.945312  856231.00
0.0000  14.00  1883.960937  856341.00
0.0000  14.00  2077.531250  856452.00
0.0000  14.00  2217.070312  856561.00
0.0000  14.00  1787.945312  856672.00
0.0000  14.00  1883.960937  856781.00
0.0000  14.00  1801.628906  856892.00
0.0000  14.00  1870.210937  857001.00
0.0000  14.00  1787.945312  857112.00
0.0000  14.00  2217.070312  857222.00
0.0000  14.00  1801.628906  857332.00
0.0000  14.00  1883.960937  857442.00
0.0000  14.00  1801.628906  857552.00
0.0000  14.00  1870.210937  857663.00
0.0000  14.00  1842.746093  857773.00
0.0000  14.00  1925.265625  857883.00
0.0000  14.00  1829.031250  857993.00
0.0000  14.00  1870.210937  858103.00
0.0000  14.00  1787.945312  858213.00
0.0000  14.00  1870.210937  858323.00
0.0000  14.00  1801.628906  858433.00
0.0000  14.00  1870.210937  858544.00
0.0000  14.00  2133.214843  858653.00
0.0000  14.00  1883.960937  858764.00
0.0000  14.00  1801.628906  858873.00
0.0000  14.00  1883.960937  858984.00
0.0000  14.00  1787.945312  859094.00
0.0000  14.00  1829.031250  859204.00
0.0000  14.00  1746.953125  859314.00
0.0000  14.00  1883.960937  859424.00
0.0000  14.00  1787.945312  859534.00
0.0000  14.00  1883.960937  859644.00
0.0000  14.00  1801.628906  859754.00
0.0000  14.00  1883.960937  859865.00
0.0000  14.00  1815.324218  859974.00
0.0000  14.00  1883.960937  860085.00
0.0000  14.00  1883.960937  860194.00
0.0000  14.00  1829.031250  860305.00
0.0000  14.00  1787.945312  860414.00
0.0000  14.00  1774.269531  860525.00
0.0000  14.00  1774.269531  860635.00
0.0000  14.00  1706.050781  860745.00
0.0000  14.00  1774.269531  860855.00
0.0000  14.00  1706.050781  860965.00
0.0000  14.00  1733.304687  861075.00
0.0000  14.00  1692.437500  861186.00
0.0000  14.00  1787.945312  861295.00
0.0000  14.00  1692.437500  861406.00
0.0000  14.00  1733.304687  861515.00
0.0000  14.00  1651.660156  861626.00
0.0000  14.00  1746.953125  861736.00
0.0000  14.00  1651.660156  861846.00
0.0000  14.00  1733.304687  861957.00
0.0000  14.00  1651.660156  862066.00
0.0000  14.00  1746.953125  862177.00
0.0000  14.00  1706.050781  862286.00
0.0000  14.00  1774.269531  862397.00
0.0000  14.00  2035.878906  862507.00
0.0000  14.00  1787.945312  862617.00
0.0000  14.00  1692.437500  862727.00
0.0000  14.00  2175.097656  862837.00
0.0000  14.00  1692.437500  862947.00
0.0000  14.00  2119.281250  863057.00
0.0000  14.00  1706.050781  863167.00
0.0000  14.00  1774.269531  863278.00
0.0000  14.00  1692.437500  863387.00
0.0000  14.00  1787.945312  863498.00
0.0000  14.00  1651.660156  863607.00
0.0000  14.00  1678.835937  863718.00
0.0000  14.00  1719.671875  863827.00
0.0000  14.00  1774.269531  863938.00
0.0000  14.00  1774.269531  864048.00
0.0000  14.00  1638.085937  864158.00
0.0000  14.00  1733.304687  864268.00
0.0000  14.00  1651.660156  864378.00
0.0000  14.00  1774.269531  864488.00
0.0000  14.00  1746.953125  864599.00
0.0000  14.00  2175.097656  864708.00
0.0000  14.00  1746.953125  864819.00
0.0000  14.00  1774.269531  864928.00
0.0000  14.00  1706.050781  865039.00
0.0000  14.00  1829.031250  865149.00
0.0000  14.00  1706.050781  865259.00
0.0000  14.00  1829.031250  865370.00
0.0000  14.00  1692.437500  865479.00
0.0000  14.00  2119.281250  865590.00
0.0000  14.00  1692.437500  865699.00
0.0000  14.00  1787.945312  865810.00
0.0000  14.00  2035.878906  865920.00
0.0000  14.00  2119.281250  866030.00
0.0000  14.00  2035.878906  866140.00
0.0000  14.00  1787.945312  866250.00
0.0000  14.00  1692.437500  866360.00
0.0000  14.00  1829.031250  866470.00
0.0000  14.00  1733.304687  866580.00
0.0000  14.00  1774.269531  866691.00
0.0000  14.00  1692.437500  866800.00
0.0000  14.00  1774.269531  866911.00
0.0000  14.00  1706.050781  867020.00
0.0000  14.00  1829.031250  867131.00
0.0000  14.00  1746.953125  867240.00
0.0000  14.00  1829.031250  867351.00
0.0000  14.00  1746.953125  867461.00
0.0000  14.00  1870.210937  867571.00
0.0000  14.00  1801.628906  867681.00
0.0000  14.00  1883.960937  867791.00
0.0000  14.00  1787.945312  867901.00
0.0000  14.00  1870.210937  868012.00
0.0000  14.00  1801.628906  868121.00
0.0000  14.00  1911.488281  868232.00
0.0000  14.00  1870.210937  868341.00
0.0000  14.00  1870.210937  868452.00
0.0000  14.00  1925.265625  868561.00
0.0000  14.00  1925.265625  868672.00
0.0000  14.00  1829.031250  868782.00
0.0000  14.00  1692.437500  868892.00
0.0000  14.00  1624.527343  869002.00
0.0000  14.00  1502.929687  869112.00
0.0000  14.00  1583.902343  869222.00
0.0000  14.00  1462.582031  869332.00
0.0000  14.00  1543.371093  869442.00
0.0000  14.00  1502.929687  869553.00
0.0000  14.00  1883.960937  869663.00
0.0000  14.00  1462.582031  869773.00
0.0000  14.00  1870.210937  869883.00
0.0000  14.00  1449.152343  869993.00
0.0000  14.00  1583.902343  870104.00
0.0000  14.00  1502.929687  870213.00
0.0000  14.00  1543.371093  870324.00
0.0000  14.00  1543.371093  870433.00
0.0000  14.00  1543.371093  870544.00
0.0000  14.00  1842.746093  870653.00
0.0000  14.00  1746.953125  870764.00
0.0000  14.00  1489.472656  870874.00
0.0000  14.00  1408.925781  870984.00
0.0000  14.00  1476.023437  871094.00
0.0000  14.00  1408.925781  871204.00
0.0000  14.00  1476.023437  871315.00
0.0000  14.00  1408.925781  871425.00
0.0000  14.00  1489.472656  871535.00
0.0000  14.00  1422.328125  871645.00
0.0000  14.00  1489.472656  871755.00
0.0000  14.00  1502.929687  871865.00
0.0000  14.00  1489.472656  871975.00
0.0000  14.00  1543.371093  872085.00
0.0000  14.00  1422.328125  872196.00
0.0000  14.00  1489.472656  872305.00
0.0000  14.00  1422.328125  872416.00
0.0000  14.00  1829.031250  872526.00
0.0000  14.00  1422.328125  872636.00
0.0000  14.00  1489.472656  872747.00
0.0000  14.00  1449.152343  872856.00
0.0000  14.00  1543.371093  872967.00
0.0000  14.00  1462.582031  873076.00
0.0000  14.00  1583.902343  873187.00
0.0000  14.00  1583.902343  873296.00
0.0000  14.00  1583.902343  873407.00
0.0000  14.00  1543.371093  873517.00
0.0000  14.00  1516.402343  873627.00
0.0000  14.00  1638.085937  873737.00
0.0000  14.00  1543.371093  873847.00
0.0000  14.00  1638.085937  873957.00
0.0000  14.00  1556.871093  874067.00
0.0000  14.00  1638.085937  874178.00
0.0000  14.00  1556.871093  874288.00
0.0000  14.00  1638.085937  874398.00
0.0000  14.00  1570.382812  874508.00
0.0000  14.00  1678.835937  874618.00
0.0000  14.00  1597.433593  874728.00
0.0000  14.00  1692.437500  874839.00
0.0000  14.00  1678.835937  874948.00
0.0000  14.00  1638.085937  875059.00
0.0000  14.00  1678.835937  875168.00
0.0000  14.00  1678.835937  875279.00
0.0000  14.00  1692.437500  875388.00
0.0000  14.00  1610.976562  875499.00
0.0000  14.00  1678.835937  875609.00
0.0000  14.00  1597.433593  875719.00
0.0000  14.00  1692.437500  875829.00
0.0000  14.00  1610.976562  875939.00
0.0000  14.00  1733.304687  876049.00
0.0000  14.00  1610.976562  876160.00
0.0000  14.00  1733.304687  876270.00
0.0000  14.00  1610.976562  876380.00
0.0000  14.00  1733.304687  876490.00
0.0000  14.00  1610.976562  876600.00
0.0000  14.00  1733.304687  876710.00
0.0000  14.00  1610.976562  876820.00
0.0000  14.00  1692.437500  876931.00
0.0000  14.00  1651.660156  877040.00
0.0000  14.00  1719.671875  877151.00
0.0000  14.00  1719.671875  877260.00
0.0000  14.00  1692.437500  877371.00
0.0000  14.00  1692.437500  877480.00
0.0000  14.00  1692.437500  877591.00
0.0000  14.00  1719.671875  877701.00
0.0000  14.00  1692.437500  877811.00
0.0000  14.00  1678.835937  877921.00
0.0000  14.00  1610.976562  878031.00
0.0000  14.00  1692.437500  878141.00
0.0000  14.00  1939.054687  878252.00
0.0000  14.00  1692.437500  878361.00
0.0000  14.00  1939.054687  878472.00
0.0000  14.00  1719.671875  878581.00
0.0000  14.00  1610.976562  878692.00
0.0000  14.00  1733.304687  878801.00
0.0000  14.00  1597.433593  878912.00
0.0000  14.00  1692.437500  879022.00
0.0000  14.00  1939.054687  879132.00
0.0000  14.00  1692.437500  879242.00
0.0000  14.00  1665.242187  879352.00
0.0000  14.00  1692.437500  879463.00
0.0000  14.00  1597.433593  879572.00
0.0000  14.00  1733.304687  879683.00
0.0000  14.00  1651.660156  879793.00
0.0000  14.00  1746.953125  879903.00
0.0000  14.00  1980.488281  880013.00
0.0000  14.00  1746.953125  880123.00
0.0000  14.00  1651.660156  880233.00
0.0000  14.00  1692.437500  880344.00
0.0000  14.00  1597.433593  880453.00
0.0000  14.00  1746.953125  880564.00
0.0000  14.00  1733.304687  880673.00
0.0000  14.00  1746.953125  880784.00
0.0000  14.00  2077.531250  880893.00
0.0000  14.00  1787.945312  881004.00
0.0000  14.00  1774.269531  881114.00
0.0000  14.00  1706.050781  881224.00
0.0000  14.00  1733.304687  881334.00
0.0000  14.00  1651.660156  881444.00
0.0000  14.00  1733.304687  881554.00
0.0000  14.00  1651.660156  881665.00
0.0000  14.00  1733.304687  881774.00
0.0000  14.00  1610.976562  881885.00
0.0000  14.00  1733.304687  881994.00
0.0000  14.00  1651.660156  882105.00
0.0000  14.00  1719.671875  882215.00
0.0000  14.00  1651.660156  882325.00
0.0000  14.00  1692.437500  882436.00
0.0000  14.00  1610.976562  882545.00
0.0000  14.00  1733.304687  882656.00
0.0000  14.00  1651.660156  882765.00
0.0000  14.00  1692.437500  882876.00
0.0000  14.00  1994.320312  882985.00
0.0000  14.00  1733.304687  883096.00
0.0000  14.00  1651.660156  883206.00
0.0000  14.00  1733.304687  883316.00
0.0000  14.00  1994.320312  883426.00
0.0000  14.00  1774.269531  883536.00
0.0000  14.00  1733.304687  883646.00
0.0000  14.00  1733.304687  883757.00
0.0000  14.00  2077.531250  883866.00
0.0000  14.00  1719.671875  883977.00
0.0000  14.00  1733.304687  884086.00
0.0000  14.00  1651.660156  884197.00
0.0000  14.00  2063.636718  884306.00
0.0000  14.00  1980.488281  884417.00
0.0000  14.00  1733.304687  884527.00
0.0000  14.00  1651.660156  884637.00
0.0000  14.00  1733.304687  884747.00
0.0000  14.00  1651.660156  884857.00
0.0000  14.00  1774.269531  884967.00
0.0000  14.00  1651.660156  885078.00
0.0000  14.00  1774.269531  885188.00
0.0000  14.00  1638.085937  885298.00
0.0000  14.00  2063.636718  885408.00
0.0000  14.00  1651.660156  885518.00
0.0000  14.00  1678.835937  885628.00
0.0000  14.00  1925.265625  885738.00
0.0000  14.00  1678.835937  885849.00
0.0000  14.00  1543.371093  885958.00
0.0000  14.00  1678.835937  886069.00
0.0000  14.00  1597.433593  886178.00
0.0000  14.00  1692.437500  886289.00
0.0000  14.00  1719.671875  886398.00
0.0000  14.00  1733.304687  886509.00
0.0000  14.00  1733.304687  886619.00
0.0000  14.00  1706.050781  886729.00
0.0000  14.00  1733.304687  886839.00
0.0000  14.00  1638.085937  886949.00
0.0000  14.00  1719.671875  887059.00
0.0000  14.00  1638.085937  887170.00
0.0000  14.00  1733.304687  887279.00
0.0000  14.00  1597.433593  887390.00
0.0000  14.00  1733.304687  887499.00
0.0000  14.00  1651.660156  887610.00
0.0000  14.00  1733.304687  887720.00
0.0000  14.00  1583.902343  887830.00
0.0000  14.00  1692.437500  887941.00
0.0000  14.00  1597.433593  888050.00
0.0000  14.00  1692.437500  888161.00
0.0000  14.00  1939.054687  888270.00
0.0000  14.00  1719.671875  888381.00
0.0000  14.00  1651.660156  888491.00
0.0000  14.00  1719.671875  888601.00
0.0000  14.00  1651.660156  888711.00
0.0000  14.00  1733.304687  888821.00
0.0000  14.00  1733.304687  888931.00
0.0000  14.00  1733.304687  889041.00
0.0000  14.00  1733.304687  889151.00
0.0000  14.00  1678.835937  889262.00
0.0000  14.00  1733.304687  889371.00
0.0000  14.00  1638.085937  889482.00
0.0000  14.00  1719.671875  889591.00
0.0000  14.00  1638.085937  889702.00
0.0000  14.00  1678.835937  889811.00
0.0000  14.00  1638.085937  889922.00
0.0000  14.00  1719.671875  890032.00
0.0000  14.00  1597.433593  890142.00
0.0000  14.00  2063.636718  890253.00
0.0000  14.00  1638.085937  890362.00
0.0000  14.00  1719.671875  890473.00
0.0000  14.00  1980.488281  890583.00
0.0000  14.00  1733.304687  890693.00
0.0000  14.00  1651.660156  890803.00
0.0000  14.00  1678.835937  890913.00
0.0000  14.00  1597.433593  891023.00
0.0000  14.00  1678.835937  891133.00
0.0000  14.00  1678.835937  891243.00
0.0000  14.00  1678.835937  891354.00
0.0000  14.00  1733.304687  891463.00
0.0000  14.00  1692.437500  891574.00
0.0000  14.00  1692.437500  891683.00
0.0000  14.00  1678.835937  891794.00
0.0000  14.00  2022.011718  891904.00
0.0000  14.00  1597.433593  892014.00
0.0000  14.00  1678.835937  892124.00
0.0000  14.00  1597.433593  892234.00
0.0000  14.00  1678.835937  892344.00
0.0000  14.00  1556.871093  892454.00
0.0000  14.00  1651.660156  892565.00
0.0000  14.00  1556.871093  892675.00
0.0000  14.00  1980.488281  892785.00
0.0000  14.00  1883.960937  892895.00
0.0000  14.00  1651.660156  893005.00
0.0000  14.00  1556.871093  893115.00
0.0000  14.00  1678.835937  893225.00
0.0000  14.00  1556.871093  893335.00
0.0000  14.00  1638.085937  893446.00
0.0000  14.00  1638.085937  893555.00
0.0000  14.00  1624.527343  893666.00
0.0000  14.00  1638.085937  893775.00
0.0000  14.00  1883.960937  893886.00
0.0000  14.00  1966.664062  893996.00
0.0000  14.00  1543.371093  894106.00
0.0000  14.00  1638.085937  894216.00
0.0000  14.00  1597.433593  894326.00
0.0000  14.00  1692.437500  894436.00
0.0000  14.00  1651.660156  894546.00
0.0000  14.00  1719.671875  894656.00
0.0000  14.00  1610.976562  894767.00
0.0000  14.00  1638.085937  894877.00
0.0000  14.00  1556.871093  894987.00
0.0000  14.00  1583.902343  895097.00
0.0000  14.00  1516.402343  895207.00
0.0000  14.00  1583.902343  895318.00
0.0000  14.00  1502.929687  895427.00
0.0000  14.00  1597.433593  895538.00
0.0000  14.00  1925.265625  895647.00
0.0000  14.00  1925.265625  895758.00
0.0000  14.00  1597.433593  895867.00
0.0000  14.00  1925.265625  895978.00
0.0000  14.00  1638.085937  896088.00
0.0000  14.00  1556.871093  896198.00
0.0000  14.00  1638.085937  896308.00
0.0000  14.00  1556.871093  896418.00
0.0000  14.00  1583.902343  896528.00
0.0000  14.00  1502.929687  896638.00
0.0000  14.00  1583.902343  896749.00
0.0000  14.00  1502.929687  896859.00
0.0000  14.00  1638.085937  896969.00
0.0000  14.00  1543.371093  897079.00
0.0000  14.00  1651.660156  897189.00
0.0000  14.00  1556.871093  897299.00
0.0000  14.00  1638.085937  897410.00
0.0000  14.00  1502.929687  897519.00
0.0000  14.00  1583.902343  897630.00
0.0000  14.00  1597.433593  897739.00
0.0000  14.00  1597.433593  897850.00
0.0000  14.00  1597.433593  897959.00
0.0000  14.00  1543.371093  898070.00
0.0000  14.00  1966.664062  898180.00
0.0000  14.00  1556.871093  898290.00
0.0000  14.00  1966.664062  898400.00
0.0000  14.00  1897.718750  898510.00
0.0000  14.00  1980.488281  898620.00
0.0000  14.00  1610.976562  898731.00
0.0000  14.00  1678.835937  898840.00
0.0000  14.00  1597.433593  898951.00
0.0000  14.00  1980.488281  899061.00
0.0000  14.00  1556.871093  899171.00
0.0000  14.00  1638.085937  899281.00
0.0000  14.00  1556.871093  899391.00
0.0000  14.00  1966.664062  899502.00
0.0000  14.00  1502.929687  899611.00
0.0000  14.00  1638.085937  899722.00
0.0000  14.00  1516.402343  899831.00
0.0000  14.00  1583.902343  899942.00
0.0000  14.00  1597.433593  900051.00
0.0000  14.00  1597.433593  900162.00
0.0000  14.00  1638.085937  900272.00
0.0000  14.00  1462.582031  900382.00
0.0000  14.00  1870.210937  900492.00
0.0000  14.00  1462.582031  900602.00
0.0000  14.00  1829.031250  900712.00
0.0000  14.00  1787.945312  900823.00
0.0000  14.00  1543.371093  900933.00
0.0000  14.00  1449.152343  901043.00
0.0000  14.00  1597.433593  901153.00
0.0000  14.00  1842.746093  901263.00
0.0000  14.00  1939.054687  901373.00
0.0000  14.00  1516.402343  901483.00
0.0000  14.00  1638.085937  901594.00
0.0000  14.00  1556.871093  901703.00
0.0000  14.00  1966.664062  901814.00
0.0000  14.00  1651.660156  901923.00
0.0000  14.00  1638.085937  902034.00
0.0000  14.00  1638.085937  902144.00
0.0000  14.00  1638.085937  902254.00
0.0000  14.00  1980.488281  902364.00
0.0000  14.00  1556.871093  902474.00
0.0000  14.00  1638.085937  902584.00
0.0000  14.00  1556.871093  902694.00
0.0000  14.00  1638.085937  902804.00
0.0000  14.00  1556.871093  902915.00
0.0000  14.00  1638.085937  903024.00
0.0000  14.00  1543.371093  903135.00
